max_strain,LN,EQ_MKZ,EQ_HH,NL_MKZ,NL_HH
0.0353983,3.835850889,2.972544169,3.104233027,2.181720169,2.151895555
0.0219345,3.847361246,3.163509418,3.166924227,2.727163949,2.722902709
0.0456936,4.60516551,2.077272895,2.046694218,1.982949607,1.73272292
0.029049,3.584517044,2.858842884,2.92682085,2.661679725,2.527947949
0.0130926,3.354071994,3.465324446,3.465317705,2.770775016,2.774845142
0.010328,4.612126626,3.95127109,3.951284806,3.289893905,3.302586879
0.00464981,3.474492368,2.906479726,2.906487691,2.108209543,2.122883138
0.0128878,4.317053975,3.199623351,3.199644618,2.764474829,2.793133836
0.00667655,3.761212807,3.397661416,3.397666739,2.946539772,2.981756548
0.0194051,4.692010541,4.012676,4.010183709,2.924736578,2.910141865
0.0191014,2.102949308,1.95201721,1.94918812,1.640468236,1.560615714
0.0153604,4.143153688,4.193797458,4.193802053,2.939239618,2.977285516
0.0169151,2.300052214,1.612262774,1.612257041,1.172256382,1.154408747
0.0149518,4.062889128,3.584945096,3.584944749,2.7897775,2.79237248
0.00989573,3.583443249,3.227473074,3.227462987,2.74291831,2.77228954
0.016951,4.753205873,4.165803555,4.165805373,3.236511377,3.210132723
0.0533794,4.949504416,1.149065176,2.980187419,2.20528622,2.917813275
0.0134315,3.382210353,3.442930554,3.442928129,2.663508296,2.626070771
0.0097349,3.584112278,3.498877931,3.498879148,2.971509215,2.993441226
0.00941291,1.640260608,1.206981663,1.20699178,0.911521413,0.92646302
0.0116183,3.979893252,3.463413193,3.463412455,2.233306361,2.263606774
0.0191484,3.313000306,3.345205811,3.344714449,2.728993723,2.729448572
0.00556329,3.04451965,3.050006946,3.050013591,2.48335471,2.492624818
0.0135904,4.383049269,4.124347758,4.124380663,3.310359286,3.321629723
0.0989967,5.190584862,-0.510477034,1.648586857,-0.180340387,3.004723011
0.0119303,3.398766802,3.063813218,3.063822559,1.75817407,1.763677664
0.0181535,3.538706337,2.757384485,2.757377138,2.191189656,2.18424967
0.0170165,3.63970316,2.84995105,2.849709401,2.144244376,2.10153759
0.0753966,5.268028109,0.392448802,2.241723592,1.375385916,2.98260932
0.0109591,3.486444959,3.222469939,3.222480865,2.388521504,2.40468611
0.00936443,3.710971933,3.487597194,3.487595611,2.769427837,2.798131332
0.0169214,3.602807074,2.625937231,2.625942596,1.993105108,1.959189008
0.0132896,4.364781594,3.963690389,3.963698821,3.150500644,3.164872226
0.0322735,4.447460929,3.632711847,3.787227141,2.659561858,2.76973205
0.00770334,1.817234871,1.653941947,1.653945095,1.376878394,1.393172799
0.0129817,4.137236005,4.120379173,4.120392202,3.210851442,3.236633162
0.0124741,2.326094953,2.355885158,2.355890617,1.934107579,1.963742477
0.0138844,2.138243609,1.97733156,1.977351569,1.658731849,1.705924495
0.0419893,4.257965867,3.404122128,3.685118262,2.788961269,2.706352121
0.00658533,2.674661544,2.741168601,2.741169663,2.81255089,2.838397634
0.0112173,4.070794381,3.467948247,3.467950766,2.663917155,2.690955826
0.014887,4.30376194,4.109210534,4.109199984,3.344049554,3.34182932
0.00770323,2.96799651,2.841690832,2.841714599,2.388944074,2.417206533
0.00878932,3.567092779,3.437788696,3.437795424,2.918936649,2.945039132
0.0377738,4.866085422,2.657703807,2.813852098,2.390485189,2.110131477
0.0274549,3.639333115,2.963285538,3.041701749,2.340993184,2.33064659
0.0094349,2.500938726,2.120117499,2.120138974,1.134515694,1.149312128
0.00843389,3.879077429,3.72344706,3.723447133,3.290535299,3.307249253
0.0187789,4.715715416,3.823489493,3.823191684,2.852376568,2.808900628
0.12465,5.181591359,0.112671624,2.061840632,0.609981981,2.67344173
0.00783181,1.747762948,1.55507912,1.555102412,1.139017441,1.146067613
0.0239029,4.87948432,4.621635868,4.638356791,3.777421185,3.80196323
0.00655887,4.274032237,4.147736612,4.14774007,3.121543067,3.13868946
0.0108531,3.71810495,3.498804269,3.498807854,2.721469827,2.737110438
0.00817587,3.797304484,3.716994247,3.71699907,3.140953862,3.153436093
0.0190455,2.582930427,1.388676518,1.355729054,1.28202519,1.098436852
0.0249862,4.617851562,4.321394717,4.345985659,3.532005284,3.414890493
0.00808691,3.962659247,3.691408741,3.691421136,2.675903432,2.701104184
0.0118562,4.901208916,4.514630295,4.514629837,3.516635902,3.52450725
0.0097897,4.479924176,4.063526361,4.063528828,3.246043775,3.256918365
0.0109867,3.528226763,3.284317782,3.284309362,2.781816185,2.789978161
0.0231193,3.38595251,2.454985688,2.503929952,2.332607293,2.341314445
0.0104179,1.330465401,1.117325316,1.117334,0.658695436,0.671864296
0.0661492,4.254000445,1.333694919,2.491029333,1.175405776,1.947466278
0.0120254,2.236460608,2.175333888,2.175346589,1.895459875,1.914955282
0.0120692,2.935130662,2.320605781,2.320618948,1.599301242,1.625984659
0.0107751,4.614748658,4.658839678,4.658846736,3.926075351,3.946452935
0.00923474,3.966286347,3.197368804,3.19737043,2.439659421,2.460087706
0.00815312,2.565527824,2.613375425,2.613366556,2.312001108,2.335633638
0.00468083,3.622940811,3.512998627,3.512996133,2.317741246,2.343975186
0.00746118,3.89774737,4.126718916,4.126700154,3.511781355,3.534813356
0.0200777,4.46460449,3.939577937,3.939586482,3.157067632,3.090272414
0.0103546,3.645455342,3.588473666,3.588479845,3.225168618,3.249049873
0.00644581,1.5067529,1.496608871,1.496605375,1.111363884,1.124087767
0.0460617,4.70560756,3.452309254,4.170483442,3.480411537,3.518523927
0.0123795,4.340246694,3.665648121,3.665638503,3.32394352,3.338266605
0.0112184,3.173421316,3.144165419,3.144170672,2.478471448,2.506572293
0.0371397,4.946699722,2.729154822,3.176202079,3.501620675,3.301517782
0.143457,4.732215195,-0.846587959,2.488476302,0.160580929,2.331811126
0.0119874,3.115778346,2.880346643,2.880344806,2.388307609,2.417785006
0.0122408,3.742221708,3.332919809,3.332912336,2.077663946,2.101428207
0.00833299,4.182288113,4.158393722,4.158387337,3.712919582,3.732289458
0.0149978,2.273612115,1.550883249,1.550883619,1.364453863,1.416462013
0.148719,4.979115258,-0.752340763,2.688360496,0.451161671,2.838553869
0.00876806,3.778630954,3.838996562,3.83898446,3.462482436,3.501571792
0.0455712,5.165105474,1.997931072,2.882044851,3.17401121,3.122178043
0.0156469,4.337994329,4.331714198,4.331534091,3.888692963,3.937375198
0.00555248,2.333998094,2.233971827,2.234005774,1.700252055,1.718845444
0.00821676,3.260588991,2.8539316,2.853943214,1.910543339,1.921217092
0.0141391,3.771831492,3.912482659,3.912470498,3.207804208,3.213595785
0.0132695,4.29227349,2.274457587,2.274468637,2.124418812,2.133635636
0.01872,3.875770439,3.321581999,3.318724783,2.952359799,2.927650462
0.0118161,2.935766138,2.766117906,2.766123041,2.517994393,2.540927058
0.00613692,2.84207055,2.862293626,2.862286822,2.038080045,2.0479001
0.0306709,3.861865136,3.222959008,3.271353823,2.928327035,2.749913023
0.0357084,4.237460256,3.226370664,3.324733245,2.498332493,2.514500082
0.0444615,4.204579818,2.499797389,2.988580857,2.343510932,2.706855323
0.00865055,3.792555446,3.81084298,3.810836803,3.193926502,3.226924305
0.0107019,3.432726573,3.38695811,3.386938641,2.755127386,2.779662175
0.0256901,4.410861757,3.432639893,3.493898616,2.818190237,2.744603294
0.0133413,2.894282462,2.860622237,2.860620651,2.505525993,2.419068516
0.0254419,3.748558013,3.065149489,3.04226469,2.28901067,2.240096009
0.0130065,4.628031671,3.755280818,3.7552862,3.492081948,3.513187132
0.0104608,3.368960497,3.15735793,3.157371038,2.318661632,2.327651185
0.0105777,3.10752112,3.111287284,3.111281492,2.866857991,2.889359762
0.0682042,5.003072997,2.492131324,3.706109271,2.782886575,2.902842139
0.00832377,3.170709183,3.115796724,3.115795855,2.876100983,2.88639824
0.0463123,4.554918419,2.294530701,3.184819606,2.152449295,2.318644207
0.0055579,3.155469529,2.931400831,2.931404511,2.019560765,2.043959608
0.0150353,3.879429062,3.850578221,3.850559999,3.162662077,3.140256634
0.0169907,3.287547039,2.698351517,2.698379226,2.230120162,2.258171395
0.00720947,3.958037023,3.867381925,3.867376628,3.453092555,3.476456165
0.0191484,3.881661149,3.764388233,3.756006511,3.51338596,3.472396069
0.00833108,4.287452162,3.845474759,3.84545888,2.561533914,2.583131907
0.0120652,4.075242269,3.792143534,3.792147726,3.053251386,3.075355846
0.0172134,4.034460622,3.859066223,3.858176741,2.982292679,2.939273969
0.00991849,2.641091557,2.66034979,2.660355324,2.201595004,2.201774949
0.0173768,3.768282372,3.580240608,3.580243101,2.8716024,2.917517883
0.0111574,2.894634833,2.943118356,2.943123924,1.990785724,2.00624929
0.0054382,3.3404771,2.366910367,2.366827893,1.297524503,1.315302316
0.0125856,3.247586901,3.185675297,3.185674439,2.732892688,2.797546728
0.0128552,4.807492706,4.287910045,4.287896326,3.406829507,3.414651327
0.0195977,4.713661047,3.722765143,3.731256403,2.514905306,2.563740111
0.0589561,4.925155631,1.764974159,3.625440251,2.100073938,2.866175541
0.0234552,3.512814513,3.299380503,3.273282182,2.7996341,2.651624533
0.00591814,3.473702937,3.273820448,3.273817224,2.613236363,2.629308965
0.0388963,3.072797082,2.625146337,2.628053972,2.528938187,2.312793915
0.0116858,4.141999145,4.133841732,4.133834599,3.556929925,3.578633193
0.0049603,3.100312056,2.555640195,2.555610379,1.84711288,1.869434372
0.0098038,3.661304997,3.306839148,3.306842166,2.695928556,2.715639014
0.0138113,4.321572008,3.81897661,3.818995922,3.040119441,3.090272185
0.00513679,3.378652686,3.285419459,3.285420504,2.781333911,2.821533315
0.0167431,3.356620735,3.398957404,3.398717679,2.839738028,2.809076599
0.00525232,3.836540816,3.753754599,3.753762059,2.831541154,2.858563414
0.00844549,2.558791068,2.189250626,2.189249828,1.745831218,1.763956746
0.00901485,4.104835762,3.993202662,3.993211201,3.428030483,3.441830516
0.0132264,3.818252449,3.215683271,3.215688772,2.339992341,2.351948089
0.00625063,2.315439949,2.173904241,2.173915435,1.414075455,1.424906279
0.0172409,2.434697322,2.600875075,2.600879452,2.315559351,2.377445974
0.00746579,4.251475197,4.201645572,4.201639736,3.874305135,3.892089635
0.0331611,4.192893448,4.028639281,4.08052213,3.532923593,3.939170902
0.0297275,3.83803942,2.636484247,2.832839557,2.186609994,2.232341241
0.00657652,3.142419236,3.236293691,3.23629595,2.828684075,2.858406534
0.00826279,3.243280558,3.379217419,3.379226351,2.694388645,2.715379556
0.0134107,3.485641869,3.084045042,3.084055387,2.396133762,2.419392462
0.0304027,4.553311071,3.999942889,4.016019602,3.355217213,3.334802458
0.00564414,3.94802634,3.76034887,3.760399785,2.768708348,2.789709953
0.00608325,2.285211474,2.218702889,2.218703472,2.004902945,2.024671976
0.0117614,2.821274604,2.864387159,2.864388885,2.165088318,2.188153829
0.0088884,3.411602028,3.101901852,3.101891687,1.802466068,1.816561177
0.0249454,3.702209395,3.549360559,3.558193391,3.438447497,3.633964357
0.0135212,3.458027034,3.148136319,3.148138305,2.561672267,2.63606007
0.0152454,3.699718778,3.396256491,3.396282527,2.410243348,2.433103832
0.0310156,4.593109148,3.012457699,3.021870683,2.748071692,2.531179643
0.0185279,3.210212372,2.810169807,2.846798165,2.062364503,2.196289113
0.0225295,3.714190296,3.378457532,3.379038821,2.966079869,3.019587182
0.0244177,4.023753781,3.370196602,3.386434888,3.086057967,3.00672465
0.0104657,1.525048265,1.425579991,1.425611406,1.105398931,1.118923398
0.0212877,3.527164884,3.497846085,3.50699993,2.869164457,3.06322911
0.0360328,4.518041186,3.20020129,3.589188289,2.722986534,2.706727432
0.0123966,3.547986553,3.268650096,3.268674558,2.264351128,2.262774487
0.00557264,4.28741537,3.693688416,3.693698677,2.781882675,2.793560399
0.00519645,2.839034913,2.529040625,2.529021137,1.639485199,1.669945359
0.0172581,4.226761912,4.16374518,4.163422465,3.520905413,3.527804615
0.036254,3.454818546,2.1504948,2.49886078,2.25166266,2.120538902
0.00527319,1.371185012,1.185480745,1.185492667,0.379179126,0.397890343
0.0338774,3.804175756,3.086518298,3.182972442,1.85732733,2.259194152
0.0106169,3.272468378,3.250244392,3.250254955,2.506657497,2.528284025
0.00825292,3.898956826,3.687145785,3.687148556,3.066362479,3.093380669
0.0383559,4.265513496,3.078996438,3.323766327,2.493203168,2.445726425
0.00629572,3.917665822,3.604310755,3.604310335,3.080171425,3.095247069
0.0139348,3.601755468,3.270902977,3.270942507,2.676410296,2.628457606
0.00540703,3.813143837,3.740600339,3.740596289,3.409627408,3.432236679
0.0208524,4.935780303,3.417311779,3.399690762,3.1771891,3.122154847
0.0132773,4.40397552,3.695737191,3.695743728,2.904685167,2.905322935
0.013832,3.757714485,3.837172553,3.837172689,3.238131465,3.275893091
0.00683735,3.774296569,3.325377519,3.325375625,2.751978827,2.764232805
0.0122671,3.496189867,3.036597019,3.036630286,2.736604187,2.746855743
0.0196962,3.839708235,3.168589945,3.168657443,2.371605997,2.3549918
0.0137908,3.63494403,3.103811871,3.103812071,2.155723457,2.221341777
0.0425209,4.499670299,3.095377142,3.812083957,2.950652445,3.020366618
0.00593409,4.193956854,3.103884138,3.103831353,2.344147122,2.377355836
0.00560849,3.061934551,3.1832269,3.183211129,2.838213403,2.863821929
0.229542,5.276447141,-1.011758601,0.526119218,0.01654829,2.45032541
0.0069352,2.41671855,2.187763358,2.187787844,1.624111128,1.633287579
0.00782603,3.850320524,3.851069153,3.85107066,3.214764767,3.235746777
0.00960059,2.756334385,2.687267562,2.68726824,2.411520301,2.427657669
0.0120476,3.79241764,3.665201865,3.665204482,3.371323455,3.382200848
0.0232225,4.35872579,3.92837853,3.957865303,3.18870141,3.237747831
0.00897467,4.017880182,3.927126694,3.927124758,3.365414938,3.382912666
0.0069936,3.530625283,3.528334252,3.528343366,3.11232122,3.131154984
0.0129326,2.989362716,2.535826364,2.535823314,2.206091875,2.218552786
0.00693236,3.259190725,3.047374703,3.047384706,2.491236879,2.504907747
0.00717391,4.005362696,3.607983404,3.607992688,2.715951358,2.732908691
0.00448462,-0.251572703,-1.224420474,-1.224413899,-1.712662356,-1.713524349
0.00388133,-0.183386873,-0.963766888,-0.963762263,-1.71900087,-1.721985162
0.00986885,0.736693178,-1.367231076,-1.367230988,-1.858623966,-1.857044586
0.00494394,-1.164640336,-2.108825935,-2.108832326,-2.586324882,-2.583142764
0.00526114,-1.492838087,-2.284366291,-2.284362249,-2.616148469,-2.615165015
0.00922704,0.159794207,-1.502611104,-1.502590392,-1.701160667,-1.704300499
0.00453874,-1.669790174,-2.543000724,-2.542976706,-3.229786304,-3.22975605
0.0135392,-0.363798204,-1.099724726,-1.099732692,-1.227763698,-1.229076981
0.00295416,-0.872557527,-1.425422674,-1.425446229,-2.124889888,-2.119067299
0.0221124,-0.07356211,-2.069187108,-2.069184964,-2.427410905,-2.422158791
0.0032772,0.661904397,-0.020976503,-0.020967071,-0.766020086,-0.761484706
0.00173911,-1.015598014,-1.324081127,-1.324099208,-2.156876325,-2.155213614
0.0293981,0.997962551,-2.95164416,-2.951651325,-2.919168374,-2.91540063
0.0109312,0.206197822,-1.419802409,-1.419792431,-1.29393221,-1.302593388
0.0100455,1.707349158,-0.666977677,-0.666960447,-0.707181043,-0.702096553
0.00767611,2.30580387,1.668924526,1.668865867,0.73987565,0.753209698
0.00488363,2.502411072,1.793302383,1.793311864,1.095249536,1.103072256
0.0226845,3.646911579,0.318926482,0.318934339,-0.763863805,-0.767816482
0.0114569,-0.12607021,-2.463332572,-2.463343667,-2.872099124,-2.873418876
0.00862852,-0.007667167,-1.807599743,-1.807615359,-2.386974356,-2.387570933
0.01287,1.451456234,-0.92408933,-0.924069164,-1.519900067,-1.5149405
0.0574761,1.883534851,-2.195363768,-2.195365589,-2.02176306,-2.021630418
0.00844525,0.541893664,-1.317889938,-1.317976042,-1.855331073,-1.850920735
0.0292971,1.499825961,-1.396830654,-1.396813137,-1.18344594,-1.177444015
0.00250571,1.613457231,1.018656036,1.018667225,-0.243716754,-0.242176359
0.0109507,1.23920927,0.219403568,0.219375373,-0.608487325,-0.604282199
0.0199377,3.526585108,1.526757063,1.526749423,1.252036592,1.26219858
0.0136851,0.131303483,-1.637363352,-1.637404409,-2.221954681,-2.217861563
0.0222124,1.310581015,-1.846788144,-1.846802248,-2.274233058,-2.268085479
0.0168235,1.245189929,-1.746617412,-1.746561052,-1.973811741,-1.968404829
0.0760084,1.884140635,-2.052087546,-2.052053493,-2.386218839,-2.391115096
0.0125732,3.654904979,2.818208073,2.818209784,2.45084283,2.454274938
0.065444,2.832624496,-0.124692393,-0.124776724,-1.269528721,-1.262594933
0.050527,2.370703037,-1.442514744,-1.442502017,-0.613352762,-0.603470383
0.00720844,0.626777232,-0.4228628,-0.422846038,-1.272058959,-1.267246052
0.12224,2.266281908,-3.647344333,-3.647334806,-3.450052495,-3.451083809
0.00466344,0.576894447,-0.480517879,-0.480507488,-1.309756728,-1.309542185
0.048294,2.85017046,-1.341523913,-1.341419565,-0.925686005,-0.907296189
0.00435807,-0.766629134,-1.547639821,-1.547625988,-2.222839857,-2.215610873
0.00133383,-0.156120318,-0.406549167,-0.406545413,-1.540162061,-1.534321677
0.0258487,1.616143891,-1.645625034,-1.645617308,-1.609193206,-1.607433397
0.00895645,3.086706706,1.308116172,1.308123775,0.800432932,0.804771626
0.0111032,4.087404624,3.341760987,3.341797314,2.281544176,2.292245805
0.0687909,2.028865678,-2.156374802,-2.156800793,-1.240013372,-1.238339759
0.00356885,-0.576664333,-1.214466842,-1.214498043,-1.71381569,-1.711100877
0.00637977,-2.049463932,-2.864124013,-2.86413362,-3.230147209,-3.229949656
0.0424302,1.816510929,-0.817638268,-0.817646014,-1.494107773,-1.482093125
0.00228587,0.212151458,-0.502242779,-0.502251929,-1.609581604,-1.607490273
0.00297835,-0.104958852,-0.286682295,-0.286622999,-0.341543234,-0.344490701
0.0309188,2.06733773,-1.044604988,-1.044584112,-1.336437485,-1.342341823
0.00185171,-2.120186258,-2.500807759,-2.500817441,-3.179528671,-3.17894586
0.00462984,0.142952379,-0.660698999,-0.660691264,-1.675991915,-1.667062703
0.00245864,-1.550417893,-2.181962763,-2.181974918,-2.864214903,-2.863185619
0.0113671,1.407285895,-0.720021932,-0.720015742,-1.329734407,-1.331884237
0.0208998,2.015777032,-0.904182242,-0.904350225,-1.203129618,-1.194385718
0.0032748,-1.682013723,-2.255505701,-2.255490208,-2.882454653,-2.881889803
0.00303806,1.076443688,0.217883273,0.217926246,-1.283062482,-1.273064841
0.0116858,1.89016383,-0.12111032,-0.12111815,-0.696321436,-0.698853484
0.0107786,2.795847075,1.299887244,1.29989122,0.408799128,0.411369056
0.00237834,-1.492283287,-2.120851449,-2.120841606,-2.89247304,-2.889571076
0.00825828,-0.592630248,-2.184186992,-2.184197121,-2.885908845,-2.883080589
0.00974838,0.528273523,-1.42335795,-1.423356062,-2.411863384,-2.402392672
0.00734072,0.778611752,-0.579804464,-0.579789035,-1.152284287,-1.141138249
